rfid	mass
00077E7811	3.112287573
00077E7814	0.671593132
00077E7827	-0.888727292
00077E7828	-0.893769002
00077E7829	1.445564749
00077E7841	1.417069581
00077E7844	0.358822484
00077E7858	0.673516411
00077E7863	-0.97688906
00077E7866	0.170673885
00077E7873	-1.266198074
00077E7876	0.918394589
00077E7878	-0.731084203
00077E7879	0.305387436
00077E7880	-0.812562055
00077E7887	1.545456545
00077E7891	-1.517059348
00077E7893	0.566338981
00077E7895	-0.124314394
00077E7899	-0.333475328
00077E7930	-0.013641938
00077E7932	0.350629481
00077E7933	-0.87297238
00077E7935	0.685239076
00077E7939	2.299108631
00077E7941	1.700343466
00077E7946	-0.563497998
00077E7947	0.373409705
00077E7950	-0.202589647
00077E7951	1.033014631
00077E7954	-0.20387384
00077E7956	0.68905884
00077E7959	-1.087022136
00077E7962	-2.134559242
00077E7980	0.530282841
00077E7983	-0.290206301
00077E7986	-0.147575068
00077E7995	1.35982238
00077E7999	-0.571963152
00077E8114	1.495845668
00077E8117	-1.052616031
00077E8119	-1.391792808
00077E8123	-0.135133729
00077E8125	1.038279287
00077E8126	0.750916844
00077E8133	0.553637827
00077E8134	0.759106756
00077E8136	-0.123083703
00077E8143	-0.537437644
00077E8144	0.117379402
00077E8146	0.925743669
00077E8147	0.153804193
00077E8150	-0.599430057
00077E8151	0.847604234
00077E8153	0.763220852
00077E8154	-1.066633336
00077E8159	0.592613558
00077E8160	-1.516742604
00077E8161	0.84538478
00077E8163	-1.095941753
00077E8166	0.061308073
00077E8172	0.984359925
00077E8173	0.402827907
00077E8175	1.289342875
00077E8178	0.319455424
00077E8182	-0.458966109
00077E8185	-0.281593104
00077E8186	-0.962069186
00077E8189	-1.502203526
00077E8190	1.13397048
00077E8195	1.550221191
00077E8197	0.830918528
00077E8202	0.568920166
00077E8205	-0.635087595
00077E8211	1.622193585
00077E8214	-1.03087592
00077E8217	-1.416738467
00077E8219	-0.4276322
00077E8221	0.929980941
00077E8223	-0.440796691
00077E8226	-1.22515727
00077E8237	-1.142866413
00077E8239	-0.704762208
00077E8240	0.494903391
00077E8241	0.6407911
00077E8244	0.768522429
00077E8246	-0.661885579
00077E8248	1.375631841
00077E8251	0.420820531
00077E8255	-0.046978062
00077E8257	0.262808713
00077E8260	0.812577395
00077E8261	0.763948457
00077E8265	0.533076907
00077E8268	1.136925797
00077E8275	-0.404128897
00077E8277	0.047763455
00077E8288	0.692799519
00077E8289	-0.569984636
00077E8292	-0.554497627
00077E8293	0.573637882
00077E8298	1.19004302
00077E8301	-0.117379402
00077E8304	1.632473139
00077E8306	0.883676725
00077E8308	0.891557177
00077E8309	0.248103854
00077E8320	0.97695969
00077E8324	0.019390357
00077E8325	-1.662376307
00077E8326	-0.828745988
00077E8330	-1.664984533
00077E8331	-0.940543641
00077E8332	0.267204074
00077E8334	-0.302481529
00077E8336	-0.827108873
00077E8337	-1.400011412
00077E8340	0.484411217
00077E8342	0.434417698
00077E8345	1.473325119
00077E8347	0.609212958
00077E8350	-0.967011903
00077E8352	-1.180717448
00077E8353	0.579571241
00077E8360	-0.492684018
00077E8367	0.267628685
00077E8368	1.784611688
00077E8372	-0.019390357
00077E8373	-1.170113129
00077E8375	0.53662982
00077E8376	-1.41251958
00077E8380	0.612924459
00077E8381	0.555446771
00077E8382	-1.525438038
00077E8384	-0.129959285
00077E8389	1.233425485
00077E8390	1.713561243
00077E8393	0.079377724
00077E8398	0.696889042
00077E8401	-0.130473718
00077E8402	-1.899113877
00077E8410	-0.119648113
00077E8411	1.352043543
00077E8412	0.555970104
00077E8413	0.394124744
00077E8414	-1.747983813
00077E8415	0.800849682
00077E8417	-0.319087893
00077E8421	-1.122247019
00077E8423	0.019247413
00077E8426	-0.105665611
00077E8427	-1.081479152
00077E8431	0.596288068
00077E8432	-0.42591022
00077E8433	1.969583374
00077E8434	0.536176266
00077E8436	-1.520527796
00077E8437	-0.665816721
00077E8441	-0.380846769
00077E8442	1.275624039
00077E8446	0.683278791
00077E8448	-0.559954895
00077E8449	0.565575386
00077E8450	0.195913056
00077E8451	-0.160980393
00077E8456	-0.817941375
00077E8457	-1.171493444
00077E8458	-0.344667997
00077E8463	-0.153385778
00077E8464	1.250779732
00077E8466	-0.648428378
00077E8467	2.038896122
00077E8468	-0.277287436
00077E8469	-0.077833261
00077E8471	0.991886139
00077E8473	-0.456494537
00077E8478	0.235607022
00077E8479	1.333302869
00077E8480	0.456494537
00077E8481	0.580014615
00077E8483	-0.313783465
00077E8484	0.741253741
00077E8485	-1.598414049
00077E8488	0.03801187
00077E8489	0.599970646
00077E8490	0.979462548
00077E8492	0.984486761
00077E8496	1.557167624
00077E8499	-0.310550312
00077E8582	1.077183927
00077E8931	0.205409146
00077E8942	-0.455180217
00077E8973	-0.308049648
00077E8978	1.243712369
00077E8985	2.706350469
00077E8994	0.883703231
00077E8995	0.145542987
00077E9006	-0.658149205
00077E9010	-1.597276523
00077E9011	0.351211111
00077E9015	-0.548221816
00077E9017	-0.148679002
00077E9019	-0.952370547
00077E9021	1.025170902
00077E9023	-0.166280618
00077E9024	1.716804757
00077E9026	-0.372155296
00077E9030	-0.293443515
00077E9042	0.949950132
00077E9056	-1.329567131
00077E9059	1.1866286
00077E9060	-1.928148694
00077E9062	0.08710295
00077E9072	-1.221902575
00077E9074	-0.513654087
00077E9081	-0.030028622
00077E9082	0.157310685
00077E9084	-0.799697402
00077E9086	2.318757971
00077E9095	1.389680725
00077E9099	0.755621373
00077E9117	1.582057855
00077E9133	1.911839326
00077E9136	0.400789733
00077E9141	0.828745988
00077E9148	-0.311304289
00077E9149	1.344623258
00077E9156	-0.429319926
00077E9161	-0.698853268
00077E9165	0.171353802
00077E9169	0.712679304
00077E9170	-1.172948829
00077E9177	-0.834349335
00077E9178	0.748877233
00077E9191	0.309676558
00077E9206	0.703002076
00077E9216	-0.125816539
00077E9219	-1.123897502
00077E9220	1.05492332
00077E9227	0.546420055
00077E9234	0.69310673
00077E9235	-1.014809677
00077E9236	1.755122659
00077E9240	-0.364342904
00077E9245	-0.545541952
00077E9263	0.454786422
00077E9266	-0.652261219
00077E9270	-0.734686059
00077E9272	-0.424260392
00077E9273	-0.700820195
00077E9274	-0.192157229
00077E9275	0.520491446
00077E9276	1.674765023
00077E9279	1.007410341
00077E9288	-1.12671276
00077E9292	-1.638337297
00077E9304	-1.468782132
00077E9305	2.054510689
00077E9308	0.20073078
00077E9310	0.037522968
00077E9312	0.0204637
00077E9313	1.062335204
00077E9316	0.251280757
00077E9324	-0.320259662
00077E9329	-0.161599029
00077E9332	-0.051986307
00077E9333	-0.194450571
00077E9335	0.316192453
00077E9340	0.12362915
00077E9345	-0.026947975
00077E9346	-0.830918528
00077E9349	-2.199441639
00077E9351	0.596231765
00077E9353	1.278384571
00077E9355	-0.94586453
00077E9359	-0.510143602
00077E9362	0.997157392
00077E9365	0.165954104
00077E9370	0.477995987
00077E9371	-0.475373352
00077E9375	0.183478478
00077E9376	-2.774523998
00077E9378	-0.158479943
00077E9381	-0.002326699
00077E9386	-0.35393034
00077E9387	-2.871782901
00077E9389	1.555702425
00077E9391	0.633310937
00077E9398	0.771488071
00077E9402	-1.951624511
00077E9403	0.526715617
00077E9405	0.576175868
00077E9409	0.372155296
00077E9414	0.039272391
00077E9415	0.716654636
00077E9419	0.503141395
00077E9420	0.262161053
00077E9421	0.220026726
00077E9423	0.419126394
00077E9424	-0.262808713
00077E9429	1.425252732
00077E9434	0.878648599
00077E9436	0.489497116
00077E9442	0.363498909
00077E9444	-1.703709491
00077E9448	-0.888859444
00077E9450	2.080613606
00077E9451	0.648618853
00077E9454	-0.46531217
00077E9458	1.450906503
00077E9460	-0.254460199
00077E9461	-1.799957673
00077E9464	-0.522458188
00077E9466	0.136687714
00077E9469	-0.836548268
00077E9472	0.27630616
00077E9473	-0.824412597
00077E9475	-0.092210731
00077E9476	0.214890644
00077E9481	-0.809365973
00077E9487	-1.004556266
00077E9489	1.921503158
00077E9490	-0.126520746
00077E9492	-0.354488297
00077E9493	0.057770792
00077E9497	-0.847604234
00077E9499	-0.196019894
00077E9500	-0.957152875
00077E9502	1.282602284
00077E9507	-0.248068209
00077E9513	-0.471928413
00077E9515	0.285356165
00077E9516	-2.031770739
00077E9517	-0.577298801
00077E9518	-0.673516411
00077E9521	-0.195913056
00077E9527	0.176972866
00077E9528	1.028240666
00077E9529	-1.348435266
00077E9531	0.090866071
00077E9536	0.180347704
00077E9537	-0.449811265
00077E9538	-0.544068178
00077E9545	-0.022327475
00077E9547	2.152896911
00077E9548	-0.023867584
00077E9549	0.751500525
00077E9550	-0.584054458
00077E9552	-1.16704284
00077E9553	-0.290506771
00077E9557	1.118125227
00077E9559	0.415851833
00077E9561	-0.175654847
00077E9563	0.096380129
00077E9565	-0.415741719
00077E9570	1.033518353
00077E9571	0.078519316
00077E9574	0.919520995
00077E9579	0.20387384
00077E9584	-0.192881726
00077E9585	1.318469773
00077E9587	-1.696835724
00077E9588	-0.740749716
00077E9597	0.837459821
00077E9598	0.35284923
00077E9603	-0.86847357
00077E9604	0.829533266
00077E9607	-1.289643551
00077E9609	0.387477217
00077E9610	-0.999468962
00077E9615	0.147110814
00077E9617	-1.918289939
00077E9618	-0.95225959
00077E9619	-0.76941634
00077E9622	-1.040922436
00077E9625	1.221838496
00077E9630	-0.826577352
00077E9631	-2.220088268
00077E9634	0.150688899
00077E9635	-0.737176781
00077E9637	0.030698228
00077E9640	-0.189592183
00077E9645	-0.304093694
00077E9647	0.002326699
00077E9649	1.264461708
00077E9652	-0.278899722
00077E9656	1.475284565
00077E9659	0.881413489
00077E9662	-0.252870158
00077E9667	-0.823414575
00077E9668	-2.003037465
00077E9671	0.840958316
00077E9674	-0.542821839
00077E9678	-0.473972101
00077E9681	-0.407300727
00077E9686	-1.749109411
00077E9690	-2.017802892
00077E9692	0.937930557
00077E9695	-2.051453822
00077E9697	0.641036804
00077E9700	0.441246361
00077E9713	-0.195632323
00077E9717	0.382148141
00077E9720	0.329872109
00077E9726	0.008531326
00077E9727	1.207852611
00077E9728	1.215431725
00077E9732	1.399884489
00077E9734	0.46877192
00077E9742	0.451400837
00077E9743	1.769674821
00077E9745	-0.385487538
00077E9766	-2.094215516
00077E9769	0.219620048
00077E9777	0.688470625
00077E9780	2.220088268
00077E9781	0.063941008
00077E9786	0.075300973
00077E9788	1.433871589
00077E9794	-0.614783377
00077E9795	-0.420893401
00077E9797	-0.761826828
00077E9799	-1.833914636
00077E9801	-1.215431725
00077E9808	-1.433871589
00077E9812	-1.483298768
00077E9818	-0.398888657
00077E9822	1.836979842
00077E9827	-1.34434567
00077E9829	1.487139818
00077E9836	-0.773112537
00077E9841	-0.761162194
00077E9842	-0.588328408
00077E9843	-0.572544249
00077E9850	-0.295063274
00077E9851	0.436346934
00077E9854	-0.812577395
00077E9855	-0.518931725
00077E9859	-1.352266971
00077E9861	1.346220882
00077E9865	-0.535646377
00077E9866	1.126797732
00077E9868	0.904523608
00077E9873	-0.071657232
00077E9876	-0.24969199
00077E9877	0.774326691
00077E9884	-0.124264757
00077E9885	0.567951314
00077E9886	0.521377302
00077E9887	-1.958906289
00077E9891	-0.115817691
00077E9892	1.209011371
00077E9893	-0.234012535
00077E9894	-0.102569478
00077E9895	1.340830689
00077E9896	-0.494903391
00077E9898	0.010082525
00077E9899	-0.087751411
00077E9900	-1.395794415
00077E9901	-0.650343604
00077E9902	0.841840659
00077E9903	-0.08194069
00077E9905	-1.035643371
00077E9906	0.527760109
00077E9907	-0.121162086
00077E9909	0.320259662
00077E9910	-0.725018642
00077E9911	1.796588382
00077E9912	1.166190544
00077E9915	-0.503141395
00077E9916	-1.487975231
00077E9917	-0.304798266
00077E9918	0.2387978
00077E9921	-0.099474327
00077E9923	0.496657365
00077E9924	0.458966109
00077E9925	1.093592675
00077E9926	-0.116510257
00077E9927	0.024044853
00077E9928	0.216534124
00077E9930	0.593870083
00077E9933	-0.949821479
00077E9934	-0.536176266
00077E9936	0.654329937
00077E9937	0.419211696
00077E9938	0.027286414
00077E9940	-3.112287573
00077E9941	-0.596288068
00077E9944	1.073226434
00077E9945	0.065483934
00077E9947	0.068570256
00077E9948	1.962070304
00077E9950	1.305164808
00077E9951	1.286114947
00077E9952	0.167526948
00077E9953	0.125816539
00077E9954	-1.117862806
00077E9955	-0.150624278
00077E9956	0.895222205
00077E9957	-0.073200974
00077E9958	0.431010967
00077E9960	0.128921016
00077E9961	0.161822673
00077E9962	0.408986586
00077E9963	0.736832051
00077E9964	-0.878648599
00077E9965	1.221902575
00077E9966	1.573004303
00077E9967	1.10134094
00077E9968	0.00682081
00077E9969	-2.108907038
00077E9970	0.658028525
00077E9971	-2.521946018
00077E9972	1.751692294
00077E9973	1.289643551
00077E9975	2.003037465
00077E9978	-1.557167624
00077E9979	0.07011366
00077E9980	-0.47365018
00077E9982	-0.233838235
00077E9984	0.893439941
00077E9987	-0.343034532
00077E9988	0.318639364
00077E9989	1.561663223
00077E9990	-1.267919407
00077E9993	-0.105919454
00077E9995	-0.741313462
00077E9997	-0.093286854
00077E9998	0.221277668
00077EA002	0.777718991
00077EA004	-0.747392398
00077EA009	-0.017052719
00077EA00B	-1.214675721
00077EA01A	-0.868658378
00077EA01B	-1.60961014
00077EA02A	-1.017389744
00077EA02C	1.530385338
00077EA03B	1.065809201
00077EA03E	-0.259598793
00077EA04C	0.631296715
00077EA04D	0.63698646
00077EA06C	-0.446381378
00077EA07E	-0.177218698
00077EA07F	-0.727037522
00077EA011	-1.582057855
00077EA017	0.439472215
00077EA026	1.703416784
00077EA034	0.233838235
00077EA036	0.195632323
00077EA040	-2.601482569
00077EA046	2.137525394
00077EA058	-1.017651639
00077EA061	-0.806120682
00077EA068	-1.980489831
00077EA079	1.113554636
00077EA084	0.891147355
00077EA089	-0.909203771
00077EA091	-0.061308073
00077EA0A1	-0.414051169
00077EA0AF	2.70614505
00077EA0B9	-1.455328894
00077EA0C3	-2.604019211
00077EA0D0	-0.981971556
00077EA0D3	1.468782132
00077EA0D5	0.834353819
00077EA0D6	0.95966551
00077EA0D8	1.011944426
00077EA0E3	-0.560884558
00077EA0E5	-1.038824986
00077EA0E6	-1.571384491
00077EA0EC	-2.395786076
00077EA0F3	-0.065483934
00077EA1A9	-0.014736281
00077EA1AE	-0.206993607
00077EA1B8	0.739213725
00077EA1C3	-0.159666788
00077EA1C4	-0.538408817
00077EA1CA	0.014736281
00077EA1D1	-0.984486761
00077EA1D6	0.085557504
00077EA1E7	-1.173194488
00077EA1E8	-0.763901837
00077EA1EB	1.395890324
00077EA1F0	-0.611067656
00077EA2AE	-1.340830689
00077EA2B4	-2.505006972
00077EA2B5	1.720283973
00077EA2B8	0.286972126
00077EA2C3	-0.83527542
00077EA2CE	-0.188013158
00077EA2D5	-1.281904248
00077EA2D8	-0.97695969
00077EA2E7	0.301550104
00077EA2E8	-0.652423879
00077EA2F2	0.20230206
00077EA3A4	-0.394124744
00077EA3A8	-0.959608131
00077EA3AA	-1.921503158
00077EA3AB	0.361054149
00077EA3AD	0.238588012
00077EA3B0	0.333252768
00077EA3B2	0.658149205
00077EA3BE	-2.652692502
00077EA3C1	-0.347932128
00077EA3C4	-0.850651189
00077EA3DE	0.935249248
00077EA3E4	0.718646553
00077EA3E5	-3.425242623
00077EA3EB	-0.098656648
00077EA3F0	0.264414686
00077EA3F5	0.569984636
00077EA3FD	0.23700416
00077EA4AC	0.069080249
00077EA4C4	0.477097938
00077EA4D9	-1.675288957
00077EA4DD	1.880611748
00077EA4E8	0.055093021
00077EA4F3	-0.601814988
00077EA4F5	-0.291824526
00077EA4FA	-0.164436216
00077EA5A1	0.661978099
00077EA5C1	-0.017707452
00077EA5C4	-1.902350811
00077EA5FB	-0.279991496
00077EA6BD	-0.925743669
00077EA7B9	-0.979373274
00077EA7C4	-0.843169483
00077EA7CA	-1.566114273
00077EA7E6	0.546509674
00077EA8A2	0.377068837
00077EA8A8	0.280512732
00077EA8A9	0.570731271
00077EA8AA	-0.240172463
00077EA8AD	-0.097927111
00077EA8AE	-1.744543538
00077EA8B0	-0.439537278
00077EA8B8	0.516053804
00077EA8B9	-2.038896122
00077EA8BA	1.070491719
00077EA8BF	-1.337828402
00077EA8C4	1.482503443
00077EA8C7	-0.714642572
00077EA8CA	0.448095662
00077EA8CE	1.019976602
00077EA8D3	-1.634738107
00077EA8D5	-0.040935973
00077EA8DC	1.928148694
00077EA8DF	-0.586485199
00077EA8E0	0.928411601
00077EA8E1	1.515653942
00077EA8E8	-1.755122659
00077EA8E9	0.485656283
00077EA8F1	0.088648604
00077EA8F6	-1.08424648
00077EA8FD	1.009990169
00077EA9A0	1.012576737
00077EA9A1	-0.781953833
00077EA9A4	-1.345953431
00077EA9A7	1.687416249
00077EA9AB	0.618507605
00077EA9AC	-0.421391277
00077EA9BD	-0.417667173
00077EA9C3	-0.512697033
00077EA9C5	-0.011633748
00077EA9C9	1.525438038
00077EA9CB	0.405616025
00077EA9CE	0.304766211
00077EA9D2	0.103333839
00077EA9D4	0.47223729
00077EA9D7	-1.781221715
00077EA9DA	-0.481822601
00077EA9DC	-0.417531175
00077EA9DD	1.173194488
00077EA9DE	1.31065234
00077EA9E3	-1.962070304
00077EA9E4	-0.060855611
00077EA9E5	0.203825201
00077EA9E6	-0.122713274
00077EA9E7	-2.238564363
00077EA9E8	-0.546420055
00077EA9F4	1.33864213
00077EA9F7	-1.139891077
00077EA9F9	1.106691068
00077EA9FC	-0.152246361
00077EA10B	0.08194069
00077EA10D	-0.879128359
00077EA12B	-0.72263897
00077EA12E	0.028488265
00077EA12F	-0.705864978
00077EA13A	1.526616363
00077EA14C	-1.236355282
00077EA15D	-0.089308633
00077EA16B	-2.271292917
00077EA18C	1.29721325
00077EA19B	-0.363856263
00077EA19C	0.439537278
00077EA20A	0.489650566
00077EA20C	1.487975231
00077EA20E	-1.233999823
00077EA22C	-0.533076907
00077EA22F	1.002270697
00077EA23A	-1.983628252
00077EA24B	0.560884558
00077EA24C	1.090776391
00077EA25B	0.357769295
00077EA25F	2.521946018
00077EA27A	0.577298801
00077EA27C	-0.216466573
00077EA27D	-1.062335204
00077EA28B	0.879128359
00077EA28E	0.455180217
00077EA28F	-1.318010897
00077EA29A	-2.054510689
00077EA30D	-1.469460527
00077EA31C	-1.485486617
00077EA32C	-0.095539725
00077EA35E	0.66966518
00077EA36D	-1.313199756
00077EA37F	-0.099062766
00077EA40E	0.84982787
00077EA41A	0.328373876
00077EA41C	1.195083378
00077EA42F	-0.321880802
00077EA45B	1.274880661
00077EA50B	0.286402285
00077EA50D	-1.442139942
00077EA52A	0.289612083
00077EA52E	-0.641668516
00077EA54F	-1.046699715
00077EA59E	-0.646515527
00077EA61A	-0.031569051
00077EA61E	0.757686615
00077EA64C	-0.604399255
00077EA64E	0.245186691
00077EA67E	-2.064343614
00077EA69E	-0.12206627
00077EA82A	0.098656648
00077EA82E	-0.296065455
00077EA85E	-1.254178239
00077EA86F	1.546822966
00077EA87A	-0.895737232
00077EA87E	2.519342411
00077EA87F	-1.38768359
00077EA88D	0.911551335
00077EA90F	0.810440455
00077EA91C	-0.871843356
00077EA92C	-0.759390412
00077EA92F	0.605008623
00077EA93B	-0.330902913
00077EA93E	0.311919055
00077EA94B	1.104945585
00077EA94C	-0.567951314
00077EA94E	-1.104099996
00077EA95E	-0.93530971
00077EA96D	0.746840732
00077EA97B	0.714642572
00077EA97F	-0.29830512
00077EA99F	-0.600781118
00077EA139	0.199159995
00077EA147	-1.303921226
00077EA148	0.325991623
00077EA156	0.761162194
00077EA158	-0.39553175
00077EA167	-0.140841637
00077EA168	-0.1817017
00077EA189	0.397209644
00077EA191	0.407300727
00077EA197	-1.61728474
00077EA209	-1.450906503
00077EA213	-0.006928696
00077EA217	-0.718646553
00077EA220	1.165399069
00077EA226	-1.036168022
00077EA227	-0.520491446
00077EA232	-0.023874918
00077EA240	-0.258633067
00077EA249	-0.786948728
00077EA250	-1.113937215
00077EA261	-0.101021781
00077EA264	0.054686523
00077EA268	0.563497998
00077EA272	0.964557321
00077EA275	-0.750916844
00077EA277	1.815739646
00077EA280	1.135555824
00077EA291	-1.006269986
00077EA294	-0.350629481
00077EA297	-0.429309479
00077EA302	1.048895875
00077EA304	-0.251585605
00077EA312	0.962108537
00077EA315	0.355187699
00077EA316	-0.047327168
00077EA320	0.335822197
00077EA321	0.206993607
00077EA323	-0.090866071
00077EA341	-0.003849254
00077EA348	0.437829477
00077EA362	-0.085363023
00077EA363	-1.224096459
00077EA367	-1.268707365
00077EA376	0.74944488
00077EA379	0.712966743
00077EA388	1.199473249
00077EA390	-0.384402332
00077EA405	-0.714665558
00077EA411	0.132026736
00077EA413	0.109349647
00077EA423	-0.227640486
00077EA449	-0.479185132
00077EA463	0.211750125
00077EA473	0.026947975
00077EA534	-1.025612533
00077EA555	-2.958235205
00077EA605	-2.165861368
00077EA612	-1.511860687
00077EA634	1.578371895
00077EA639	0.486156182
00077EA644	-0.846237713
00077EA664	0.863259058
00077EA676	-1.656276449
00077EA687	-2.168794617
00077EA694	-0.000769849
00077EA701	-1.098209493
00077EA766	3.114470818
00077EA789	0.1817017
00077EA826	0.492684018
00077EA853	0.226904979
00077EA854	1.058569423
00077EA857	-1.073226434
00077EA863	-1.177631644
00077EA868	1.26101906
00077EA870	0.210164092
00077EA871	-0.417998974
00077EA873	1.429548886
00077EA875	-0.648618853
00077EA876	0.014107677
00077EA882	0.47417636
00077EA886	-1.307532452
00077EA891	0.567110925
00077EA893	2.486538452
00077EA895	0.031803553
00077EA896	0.813646195
00077EA898	-0.728623127
00077EA902	-0.209556792
00077EA903	0.541025366
00077EA908	-1.193552507
00077EA911	1.562403049
00077EA917	-0.316192453
00077EA922	1.35999052
00077EA925	-0.440101017
00077EA929	-0.84538478
00077EA930	-1.31065234
00077EA932	-0.848933373
00077EA933	0.863992269
00077EA950	1.08424648
00077EA952	0.208578587
00077EA965	-0.073572302
00077EA966	-0.033355508
00077EA972	-0.695080347
00077EA976	-2.2751649
00077EA986	0.240172463
00077EA991	0.135133729
00077EA995	-0.024044853
00077EAA02	-0.461626909
00077EAA08	0.587116738
00077EAA09	0.954703375
00077EAA0F	-0.562700838
00077EAA1D	0.045774355
00077EAA2A	1.948447958
00077EAA3A	0.544620065
00077EAA3C	-0.299927217
00077EAA4A	1.371647281
00077EAA4F	1.211075849
00077EAA5A	0.514282557
00077EAA5B	0.88429752
00077EAA5D	0.989535949
00077EAA6B	-0.097098068
00077EAA6C	-0.829963526
00077EAA6E	0.669629413
00077EAA6F	-0.551830693
00077EAA7D	-0.883676725
00077EAA8A	-1.792231923
00077EAA8C	-1.087968733
00077EAA8F	0.517826671
00077EAA9A	-0.101774529
00077EAA9F	-0.400789733
00077EAA14	-0.612607263
00077EAA15	0.02869987
00077EAA18	-1.644258343
00077EAA20	-0.618099274
00077EAA37	0.161599029
00077EAA39	-1.37966304
00077EAA42	-0.283740949
00077EAA57	-0.203825201
00077EAA60	0.699035728
00077EAA62	0.091740553
00077EAA72	-1.13317003
00077EAA76	0.449811265
00077EAA77	-0.460132953
00077EAA90	1.983628252
00077EAA97	0.817941375
00077EAA98	0.815791904
00077EAAA2	-1.626664587
00077EAAA3	0.150247557
00077EAAA4	-0.081524612
00077EAAA7	0.346302381
00077EAAA9	0.532068984
00077EAAAE	0.482280244
00077EAAAF	-1.880611748
00077EAAB0	-0.978946054
00077EAAB4	-0.528317609
00077EAAB5	0.947535269
00077EAABC	-1.015170096
00077EAABE	0.677413612
00077EAAC5	0.369283448
00077EAACB	-1.689328667
00077EAACC	1.321320391
00077EAADD	0.83215443
00077EAAE4	-0.46877192
00077EAAEF	-0.408986586
00077EAAF8	0.275675871
00077EAAFE	-0.322678448
00077EAB04	-1.141443278
00077EAB0A	0.35393034
00077EAB0C	2.421178069
00077EAB0D	-0.872300336
00077EAB1A	-0.669629413
00077EAB1C	-0.654181235
00077EAB2C	-0.989371174
00077EAB2D	0.673523583
00077EAB3A	1.640668069
00077EAB3D	2.652692502
00077EAB3E	-0.234024464
00077EAB4B	0.614348366
00077EAB4C	-0.699876012
00077EAB4D	-0.644823195
00077EAB4E	1.109536014
00077EAB5B	-0.514282557
00077EAB6A	-1.871870731
00077EAB6C	-1.972734681
00077EAB7E	1.13317003
00077EAB8B	-1.883871866
00077EAB8C	0.33746376
00077EAB8D	-1.446509326
00077EAB9B	1.230685284
00077EAB9D	0.513654087
00077EAB9E	0.805713327
00077EAB11	-0.484411217
00077EAB13	1.994762436
00077EAB21	0.094833378
00077EAB25	0.450637014
00077EAB29	-1.555702425
00077EAB30	1.416483791
00077EAB32	0.059313131
00077EAB33	-0.565303539
00077EAB34	-0.136841016
00077EAB41	0.348980485
00077EAB44	0.142906992
00077EAB48	-0.516053804
00077EAB53	0.895737232
00077EAB68	0.21651144
00077EAB72	-1.227384211
00077EAB73	-0.612476151
00077EAB75	-2.433201096
00077EAB79	1.023392193
00077EAB80	-0.125192333
00077EAB82	-0.527760109
00077EAB84	0.270845451
00077EAB93	0.06142542
00077EAB94	1.491808383
00077EABA0	-0.402250065
00077EABA2	-0.037522968
00077EABA5	-0.500169907
00077EABAD	-0.188178022
00077EABAE	0.580967473
00077EABB5	-0.365988758
00077EABB8	0.402250065
00077EABC7	-0.588103856
00077EABCA	-1.609560408
00077EABCC	0.868658378
00077EABD0	0.336509768
00077EABD5	0.364342904
00077EABDA	-0.288588836
00077EABDF	-0.662762002
00077EABE3	0.337082881
00077EABE6	0.112695111
00077EABEC	1.116442726
00077EABEE	0.048880095
00077EABF7	-1.891906787
00077EABFC	0.763936284
00077EAC01	-0.619977991
00077EAC02	0.485742316
00077EAC05	-0.241991011
00077EAC0B	0.010231314
00077EAC1A	0.781896871
00077EAC3B	-0.584643981
00077EAC4F	1.781505348
00077EAC8C	0.47570834
00077EAC8E	0.478760522
00077EAC9E	1.176287027
00077EAC28	-0.342393931
00077EAC34	0.14601869
00077EAC43	1.433482832
00077EAC48	-1.18250609
00077EAC50	0.292824867
00077EAC52	-2.70614505
00077EAC63	-0.167526948
00077EAC64	-1.012236347
00077EAC73	-0.691012414
00077EAC82	1.075969199
00077EAC89	0.750092407
00077EAC93	-1.796588382
00077EAC94	-0.561694292
00077EAC98	-0.51074489
00077EAC99	-0.810440455
00077EACA1	0.720989717
00077EACB0	0.355582214
00077EACB3	1.141443278
00077EACB9	-1.852559107
00077EACBD	-0.53485252
00077EACC5	0.759390412
00077EACCC	0.86100975
00077EACCD	0.002227456
00077EACCE	0.560355517
00077EACD3	-1.998928286
00077EACD4	-0.857302656
00077EACE0	-0.642696901
00077EACF1	-0.453246452
00077EACF2	1.212215302
00077EACF6	-0.174091425
00077EACF8	0.848933373
00077EACFA	-0.369755566
00077EACFD	0.471928413
00077EAD05	0.230825339
00077EAD07	-1.255979996
00077EAD1A	0.575467377
00077EAD3C	-0.054227948
00077EAD3F	-1.112389968
00077EAD4B	-1.399884489
00077EAD7D	0.902657655
00077EAD8C	1.812391388
00077EAD10	-3.202893211
00077EAD13	-0.882023447
00077EAD18	0.788182984
00077EAD28	2.217207565
00077EAD41	0.85652415
00077EAD48	-0.834353819
00077EAD61	1.60961014
00077EAD78	-1.623047702
00077EAD79	-0.979462548
00077EAD81	0.932910198
00077EAD89	0.10411742
00077EAD90	0.243343179
00077EAD91	1.218660771
00077EAD96	1.658813072
00077EAD99	-1.667680608
00077EADA4	-1.437797917
00077EADA8	-0.891147355
00077EADAD	0.342393931
00077EADB7	-0.911551335
00077EADBA	0.013641938
00077EADBB	-0.112695111
00077EADCB	-0.412496658
00077EADCC	-1.007109693
00077EADD1	0.347332438
00077EADE2	0.496163771
00077EADEE	-0.059754097
00077EADF0	-0.848199251
